session_id,user_id,role,fecha,hora_inicio,n_clics,duracion_min,M1_costo_clics,M2_tiempo_top1_s,M3_tasa_error,costo_sesion_total
us_vta_001_20260328160030,us_vta_001,Ventas,2026-03-28,16,119,475.9,3.0,0.0,0.3361,357.0
us_vta_001_20260329161117,us_vta_001,Ventas,2026-03-29,16,81,460.3,3.0,3.6,0.2963,243.0
us_vta_001_20260330160114,us_vta_001,Ventas,2026-03-30,16,90,473.84,3.0,0.0,0.3778,270.0
us_vta_001_20260331160345,us_vta_001,Ventas,2026-03-31,16,16,71.98,3.0,437.5,0.1875,48.0
us_vta_001_20260331175123,us_vta_001,Ventas,2026-03-31,17,74,359.48,3.0,1125.6,0.4189,222.0
us_vta_001_20260401160127,us_vta_001,Ventas,2026-04-01,16,127,476.9,3.0,0.0,0.3386,381.0
us_vta_002_20260101180640,us_vta_002,Ventas,2026-01-01,18,203,459.28,3.0,0.0,0.3695,609.0
us_vta_002_20260102183458,us_vta_002,Ventas,2026-01-02,18,54,64.53,3.0,0.0,0.2963,162.0
us_vta_002_20260102200946,us_vta_002,Ventas,2026-01-02,20,94,190.7,3.0,0.0,0.3511,282.0
us_vta_002_20260103000706,us_vta_002,Ventas,2026-01-03,0,20,74.69,3.0,3.5,0.35,60.0
us_vta_002_20260103015223,us_vta_002,Ventas,2026-01-03,1,11,6.67,3.0,4.9,0.3636,33.0
us_vta_002_20260103183618,us_vta_002,Ventas,2026-01-03,18,192,437.73,3.0,5.1,0.3021,576.0
us_vta_002_20260104181101,us_vta_002,Ventas,2026-01-04,18,94,262.17,3.0,23.0,0.3936,282.0
us_vta_002_20260104233046,us_vta_002,Ventas,2026-01-04,23,58,147.59,3.0,3.3,0.3448,174.0
us_vta_002_20260105180523,us_vta_002,Ventas,2026-01-05,18,65,169.26,3.0,0.0,0.3538,195.0
us_vta_002_20260105213011,us_vta_002,Ventas,2026-01-05,21,157,250.41,3.0,0.0,0.3439,471.0
us_vta_002_20260106180638,us_vta_002,Ventas,2026-01-06,18,88,165.8,3.0,0.0,0.3068,264.0
us_vta_002_20260106213158,us_vta_002,Ventas,2026-01-06,21,132,245.44,3.0,0.0,0.4167,396.0
us_vta_002_20260107182351,us_vta_002,Ventas,2026-01-07,18,193,389.31,3.0,0.0,0.3472,579.0
us_vta_002_20260108013104,us_vta_002,Ventas,2026-01-08,1,14,20.57,3.0,0.0,0.3571,42.0
us_vta_002_20260108180619,us_vta_002,Ventas,2026-01-08,18,24,40.66,3.0,0.0,0.2917,72.0
us_vta_002_20260108194127,us_vta_002,Ventas,2026-01-08,19,96,141.44,3.0,0.0,0.2812,288.0
us_vta_002_20260108224057,us_vta_002,Ventas,2026-01-08,22,19,61.95,3.0,0.0,0.2632,57.0
us_vta_002_20260109001916,us_vta_002,Ventas,2026-01-09,0,5,14.54,3.0,5.9,0.2,15.0
us_vta_002_20260109010935,us_vta_002,Ventas,2026-01-09,1,5,1.45,3.0,0.0,0.2,15.0
us_vta_002_20260109014523,us_vta_002,Ventas,2026-01-09,1,13,9.63,3.0,0.0,0.6154,39.0
us_vta_002_20260109180054,us_vta_002,Ventas,2026-01-09,18,58,146.93,3.0,0.0,0.3793,174.0
us_vta_002_20260109211308,us_vta_002,Ventas,2026-01-09,21,122,253.25,3.0,0.0,0.3279,366.0
us_vta_002_20260110180742,us_vta_002,Ventas,2026-01-10,18,113,243.69,3.0,0.0,0.3274,339.0
us_vta_002_20260110224812,us_vta_002,Ventas,2026-01-10,22,71,149.92,3.0,0.0,0.3099,213.0
us_vta_002_20260111015101,us_vta_002,Ventas,2026-01-11,1,8,7.47,3.0,3.1,0.5,24.0
us_vta_002_20260111181014,us_vta_002,Ventas,2026-01-11,18,209,466.38,3.0,4.1,0.3732,627.0
us_vta_002_20260112180757,us_vta_002,Ventas,2026-01-12,18,233,466.27,3.0,0.0,0.3047,699.0
us_vta_002_20260113180044,us_vta_002,Ventas,2026-01-13,18,29,36.3,3.0,0.0,0.2069,87.0
us_vta_002_20260113191241,us_vta_002,Ventas,2026-01-13,19,118,216.62,3.0,0.0,0.3305,354.0
us_vta_002_20260113232300,us_vta_002,Ventas,2026-01-13,23,65,146.7,3.0,11.0,0.2923,195.0
us_vta_002_20260114180252,us_vta_002,Ventas,2026-01-14,18,241,476.44,3.0,3.6,0.3568,723.0
us_vta_002_20260115181621,us_vta_002,Ventas,2026-01-15,18,73,130.7,3.0,0.0,0.3973,219.0
us_vta_002_20260115211016,us_vta_002,Ventas,2026-01-15,21,132,288.9,3.0,0.0,0.3485,396.0
us_vta_002_20260116181554,us_vta_002,Ventas,2026-01-16,18,228,401.01,3.0,0.0,0.3333,684.0
us_vta_002_20260117012834,us_vta_002,Ventas,2026-01-17,1,11,23.28,3.0,0.0,0.2727,33.0
us_vta_002_20260117180746,us_vta_002,Ventas,2026-01-17,18,48,103.2,3.0,0.0,0.2292,144.0
us_vta_002_20260117202421,us_vta_002,Ventas,2026-01-17,20,149,257.2,3.0,0.0,0.3826,447.0
us_vta_002_20260118013101,us_vta_002,Ventas,2026-01-18,1,14,15.38,3.0,0.0,0.3571,42.0
us_vta_002_20260118180202,us_vta_002,Ventas,2026-01-18,18,40,60.15,3.0,6.6,0.375,120.0
us_vta_002_20260118194622,us_vta_002,Ventas,2026-01-18,19,63,146.35,3.0,10.9,0.381,189.0
us_vta_002_20260118224415,us_vta_002,Ventas,2026-01-18,22,89,188.36,3.0,8.9,0.3034,267.0
us_vta_002_20260119180401,us_vta_002,Ventas,2026-01-19,18,28,41.03,3.0,0.0,0.3571,84.0
us_vta_002_20260119192146,us_vta_002,Ventas,2026-01-19,19,29,65.73,3.0,582.9,0.4138,87.0
us_vta_002_20260119210859,us_vta_002,Ventas,2026-01-19,21,124,290.32,3.0,0.0,0.371,372.0
us_vta_002_20260120180509,us_vta_002,Ventas,2026-01-20,18,23,33.41,3.0,11.2,0.3043,69.0
us_vta_002_20260120191418,us_vta_002,Ventas,2026-01-20,19,109,292.19,3.0,4.0,0.422,327.0
us_vta_002_20260121003944,us_vta_002,Ventas,2026-01-21,0,22,75.78,3.0,4.7,0.4091,66.0
us_vta_002_20260121181724,us_vta_002,Ventas,2026-01-21,18,239,456.33,3.0,5.7,0.4017,717.0
us_vta_002_20260122180659,us_vta_002,Ventas,2026-01-22,18,57,107.0,3.0,0.0,0.2982,171.0
us_vta_002_20260122202413,us_vta_002,Ventas,2026-01-22,20,33,65.04,3.0,0.0,0.4545,99.0
us_vta_002_20260122220102,us_vta_002,Ventas,2026-01-22,22,17,15.59,3.0,3.9,0.1176,51.0
us_vta_002_20260122225226,us_vta_002,Ventas,2026-01-22,22,8,9.76,3.0,0.0,0.25,24.0
us_vta_002_20260122234235,us_vta_002,Ventas,2026-01-22,23,53,126.96,3.0,0.0,0.2264,159.0
us_vta_002_20260123180717,us_vta_002,Ventas,2026-01-23,18,22,47.36,3.0,0.0,0.4091,66.0
us_vta_002_20260123193513,us_vta_002,Ventas,2026-01-23,19,121,261.24,3.0,0.0,0.3471,363.0
us_vta_002_20260124003319,us_vta_002,Ventas,2026-01-24,0,18,85.14,3.0,212.1,0.5,54.0
us_vta_002_20260124180250,us_vta_002,Ventas,2026-01-24,18,245,471.34,3.0,0.0,0.3469,735.0
us_vta_002_20260125180015,us_vta_002,Ventas,2026-01-25,18,98,184.2,3.0,0.0,0.3878,294.0
us_vta_002_20260125215038,us_vta_002,Ventas,2026-01-25,21,72,228.24,3.0,0.0,0.3333,216.0
us_vta_002_20260126180227,us_vta_002,Ventas,2026-01-26,18,30,34.94,3.0,8.3,0.5,90.0
us_vta_002_20260126191355,us_vta_002,Ventas,2026-01-26,19,39,57.36,3.0,0.0,0.3333,117.0
us_vta_002_20260126204205,us_vta_002,Ventas,2026-01-26,20,141,312.32,3.0,0.0,0.4043,423.0
us_vta_002_20260127181035,us_vta_002,Ventas,2026-01-27,18,58,118.41,3.0,4.2,0.3793,174.0
us_vta_002_20260127205519,us_vta_002,Ventas,2026-01-27,20,11,24.41,3.0,0.0,0.1818,33.0
us_vta_002_20260127215041,us_vta_002,Ventas,2026-01-27,21,129,237.51,3.0,0.0,0.3333,387.0
us_vta_002_20260128180003,us_vta_002,Ventas,2026-01-28,18,213,389.73,3.0,0.0,0.3568,639.0
us_vta_002_20260129010200,us_vta_002,Ventas,2026-01-29,1,14,38.3,3.0,0.0,0.3571,42.0
us_vta_002_20260129180722,us_vta_002,Ventas,2026-01-29,18,56,105.23,3.0,0.0,0.3929,168.0
us_vta_002_20260129202347,us_vta_002,Ventas,2026-01-29,20,54,66.64,3.0,0.0,0.3889,162.0
us_vta_002_20260129220338,us_vta_002,Ventas,2026-01-29,22,39,64.35,3.0,0.0,0.3846,117.0
us_vta_002_20260129233836,us_vta_002,Ventas,2026-01-29,23,113,135.96,3.0,0.0,0.3363,339.0
us_vta_002_20260130180230,us_vta_002,Ventas,2026-01-30,18,102,179.51,3.0,0.0,0.3824,306.0
us_vta_002_20260130214349,us_vta_002,Ventas,2026-01-30,21,74,163.2,3.0,0.0,0.3649,222.0
us_vta_002_20260131005805,us_vta_002,Ventas,2026-01-31,0,33,44.18,3.0,0.0,0.3636,99.0
us_vta_002_20260131180114,us_vta_002,Ventas,2026-01-31,18,92,213.2,3.0,0.0,0.3261,276.0
us_vta_002_20260131220552,us_vta_002,Ventas,2026-01-31,22,41,66.17,3.0,0.0,0.3415,123.0
us_vta_002_20260131234255,us_vta_002,Ventas,2026-01-31,23,24,53.41,3.0,3.4,0.2917,72.0
us_vta_002_20260201010739,us_vta_002,Ventas,2026-02-01,1,19,48.74,3.0,5.0,0.3158,57.0
us_vta_002_20260201184021,us_vta_002,Ventas,2026-02-01,18,96,158.73,3.0,3.4,0.2812,288.0
us_vta_002_20260201221102,us_vta_002,Ventas,2026-02-01,22,93,224.34,3.0,0.0,0.4086,279.0
us_vta_002_20260202180501,us_vta_002,Ventas,2026-02-02,18,14,31.06,3.0,6.2,0.5714,42.0
us_vta_002_20260202194124,us_vta_002,Ventas,2026-02-02,19,136,287.49,3.0,0.0,0.3162,408.0
us_vta_002_20260203011320,us_vta_002,Ventas,2026-02-03,1,14,21.98,3.0,0.0,0.4286,42.0
us_vta_002_20260203180243,us_vta_002,Ventas,2026-02-03,18,116,283.66,3.0,0.0,0.3534,348.0
us_vta_002_20260203231709,us_vta_002,Ventas,2026-02-03,23,25,22.2,3.0,0.0,0.16,75.0
us_vta_002_20260204001357,us_vta_002,Ventas,2026-02-04,0,50,100.38,3.0,0.0,0.28,150.0
us_vta_002_20260204180819,us_vta_002,Ventas,2026-02-04,18,7,0.39,3.0,3.4,0.1429,21.0
us_vta_002_20260204184427,us_vta_002,Ventas,2026-02-04,18,20,40.03,3.0,0.0,0.25,60.0
us_vta_002_20260204201034,us_vta_002,Ventas,2026-02-04,20,71,149.69,3.0,0.0,0.3944,213.0
us_vta_002_20260204231107,us_vta_002,Ventas,2026-02-04,23,3,0.19,3.0,6.1,0.3333,9.0
us_vta_002_20260204235207,us_vta_002,Ventas,2026-02-04,23,43,109.23,3.0,6.5,0.3256,129.0
us_vta_002_20260205181057,us_vta_002,Ventas,2026-02-05,18,66,70.33,3.0,0.0,0.2727,198.0
us_vta_002_20260205201419,us_vta_002,Ventas,2026-02-05,20,142,338.47,3.0,0.0,0.3169,426.0
us_vta_002_20260206180333,us_vta_002,Ventas,2026-02-06,18,201,460.45,3.0,0.0,0.3483,603.0
us_vta_002_20260207180321,us_vta_002,Ventas,2026-02-07,18,151,295.22,3.0,0.0,0.3709,453.0
us_vta_002_20260207234221,us_vta_002,Ventas,2026-02-07,23,41,71.96,3.0,0.0,0.3415,123.0
us_vta_002_20260208012926,us_vta_002,Ventas,2026-02-08,1,17,23.84,3.0,0.0,0.4118,51.0
us_vta_002_20260208180728,us_vta_002,Ventas,2026-02-08,18,54,94.77,3.0,0.0,0.2963,162.0
us_vta_002_20260208202024,us_vta_002,Ventas,2026-02-08,20,25,95.06,3.0,0.0,0.48,75.0
us_vta_002_20260208222715,us_vta_002,Ventas,2026-02-08,22,119,201.93,3.0,13.8,0.3445,357.0
us_vta_002_20260209180258,us_vta_002,Ventas,2026-02-09,18,100,229.36,3.0,0.0,0.42,300.0
us_vta_002_20260209222551,us_vta_002,Ventas,2026-02-09,22,66,117.57,3.0,0.0,0.2879,198.0
us_vta_002_20260210011540,us_vta_002,Ventas,2026-02-10,1,22,41.46,3.0,12.0,0.2273,66.0
us_vta_002_20260210180037,us_vta_002,Ventas,2026-02-10,18,221,477.16,3.0,0.0,0.3213,663.0
us_vta_002_20260211180056,us_vta_002,Ventas,2026-02-11,18,74,173.02,3.0,0.0,0.3378,222.0
us_vta_002_20260211212632,us_vta_002,Ventas,2026-02-11,21,24,28.79,3.0,4.5,0.2083,72.0
us_vta_002_20260211222525,us_vta_002,Ventas,2026-02-11,22,80,153.15,3.0,0.0,0.3625,240.0
us_vta_002_20260212013136,us_vta_002,Ventas,2026-02-12,1,13,24.06,3.0,0.0,0.3846,39.0
us_vta_002_20260212180008,us_vta_002,Ventas,2026-02-12,18,173,422.2,3.0,0.0,0.3295,519.0
us_vta_002_20260213014009,us_vta_002,Ventas,2026-02-13,1,14,3.33,3.0,0.0,0.3571,42.0
us_vta_002_20260213180026,us_vta_002,Ventas,2026-02-13,18,214,479.65,3.0,38.1,0.3411,642.0
us_vta_002_20260214180513,us_vta_002,Ventas,2026-02-14,18,82,163.36,3.0,0.0,0.2683,246.0
us_vta_002_20260214214625,us_vta_002,Ventas,2026-02-14,21,101,253.37,3.0,0.0,0.3168,303.0
us_vta_002_20260215184542,us_vta_002,Ventas,2026-02-15,18,134,220.87,3.0,4.2,0.2687,402.0
us_vta_002_20260215230236,us_vta_002,Ventas,2026-02-15,23,79,170.43,3.0,0.0,0.3038,237.0
us_vta_002_20260216182741,us_vta_002,Ventas,2026-02-16,18,27,67.66,3.0,0.0,0.3704,81.0
us_vta_002_20260216200750,us_vta_002,Ventas,2026-02-16,20,100,261.6,3.0,4.5,0.27,300.0
us_vta_002_20260217011026,us_vta_002,Ventas,2026-02-17,1,19,37.98,3.0,0.0,0.4211,57.0
us_vta_002_20260217180342,us_vta_002,Ventas,2026-02-17,18,105,187.85,3.0,0.0,0.381,315.0
us_vta_002_20260217214915,us_vta_002,Ventas,2026-02-17,21,107,250.8,3.0,0.0,0.4112,321.0
us_vta_002_20260218180915,us_vta_002,Ventas,2026-02-18,18,10,2.2,3.0,0.0,0.3,30.0
us_vta_002_20260218190132,us_vta_002,Ventas,2026-02-18,19,24,52.97,3.0,0.0,0.2083,72.0
us_vta_002_20260218203746,us_vta_002,Ventas,2026-02-18,20,36,32.23,3.0,10.9,0.25,108.0
us_vta_002_20260218221616,us_vta_002,Ventas,2026-02-18,22,129,218.9,3.0,0.0,0.4186,387.0
us_vta_002_20260219180203,us_vta_002,Ventas,2026-02-19,18,88,189.81,3.0,0.0,0.3295,264.0
us_vta_002_20260219214726,us_vta_002,Ventas,2026-02-19,21,167,250.4,3.0,0.0,0.2814,501.0
us_vta_002_20260220180044,us_vta_002,Ventas,2026-02-20,18,23,25.46,3.0,0.0,0.3478,69.0
us_vta_002_20260220190429,us_vta_002,Ventas,2026-02-20,19,34,40.02,3.0,18.0,0.4118,102.0
us_vta_002_20260220203020,us_vta_002,Ventas,2026-02-20,20,103,233.76,3.0,0.0,0.3592,309.0
us_vta_002_20260221005530,us_vta_002,Ventas,2026-02-21,0,30,56.88,3.0,0.0,0.3,90.0
us_vta_002_20260221180525,us_vta_002,Ventas,2026-02-21,18,12,5.15,3.0,0.0,0.5,36.0
us_vta_002_20260221185115,us_vta_002,Ventas,2026-02-21,18,24,71.23,3.0,0.0,0.3333,72.0
us_vta_002_20260221203936,us_vta_002,Ventas,2026-02-21,20,118,256.03,3.0,0.0,0.3814,354.0
us_vta_002_20260222012957,us_vta_002,Ventas,2026-02-22,1,10,19.7,3.0,0.0,0.3,30.0
us_vta_002_20260222180051,us_vta_002,Ventas,2026-02-22,18,6,7.26,3.0,428.5,0.1667,18.0
us_vta_002_20260222183938,us_vta_002,Ventas,2026-02-22,18,24,48.12,3.0,0.0,0.25,72.0
us_vta_002_20260222201343,us_vta_002,Ventas,2026-02-22,20,133,267.36,3.0,3.6,0.4135,399.0
us_vta_002_20260223012852,us_vta_002,Ventas,2026-02-23,1,16,20.58,3.0,5.1,0.1875,48.0
us_vta_002_20260223180357,us_vta_002,Ventas,2026-02-23,18,151,361.68,3.0,0.0,0.4371,453.0
us_vta_002_20260224003730,us_vta_002,Ventas,2026-02-24,0,31,67.3,3.0,5.5,0.3226,93.0
us_vta_002_20260224180855,us_vta_002,Ventas,2026-02-24,18,169,265.89,3.0,0.0,0.3195,507.0
us_vta_002_20260224231131,us_vta_002,Ventas,2026-02-24,23,100,168.22,3.0,0.0,0.26,300.0
us_vta_002_20260225181038,us_vta_002,Ventas,2026-02-25,18,185,452.82,3.0,0.0,0.2973,555.0
us_vta_002_20260226180325,us_vta_002,Ventas,2026-02-26,18,224,473.73,3.0,0.0,0.3527,672.0
us_vta_002_20260227181053,us_vta_002,Ventas,2026-02-27,18,17,8.43,3.0,0.0,0.2353,51.0
us_vta_002_20260227185659,us_vta_002,Ventas,2026-02-27,18,13,12.36,3.0,13.6,0.3846,39.0
us_vta_002_20260227194937,us_vta_002,Ventas,2026-02-27,19,65,87.26,3.0,0.0,0.2769,195.0
us_vta_002_20260227220229,us_vta_002,Ventas,2026-02-27,22,71,146.31,3.0,0.0,0.3239,213.0
us_vta_002_20260228005911,us_vta_002,Ventas,2026-02-28,0,39,59.41,3.0,4.7,0.3077,117.0
us_vta_002_20260228181159,us_vta_002,Ventas,2026-02-28,18,158,295.8,3.0,0.0,0.3481,474.0
us_vta_002_20260228233818,us_vta_002,Ventas,2026-02-28,23,63,137.87,3.0,0.0,0.381,189.0
us_vta_002_20260301180342,us_vta_002,Ventas,2026-03-01,18,83,149.54,3.0,0.0,0.3373,249.0
us_vta_002_20260301210843,us_vta_002,Ventas,2026-03-01,21,125,283.54,3.0,0.0,0.312,375.0
us_vta_002_20260302182534,us_vta_002,Ventas,2026-03-02,18,93,247.15,3.0,3.5,0.3548,279.0
us_vta_002_20260302230941,us_vta_002,Ventas,2026-03-02,23,66,164.91,3.0,0.0,0.3788,198.0
us_vta_002_20260303180607,us_vta_002,Ventas,2026-03-03,18,138,314.63,3.0,0.0,0.2971,414.0
us_vta_002_20260304001810,us_vta_002,Ventas,2026-03-04,0,53,89.92,3.0,0.0,0.4528,159.0
us_vta_002_20260304180011,us_vta_002,Ventas,2026-03-04,18,149,355.9,3.0,10.6,0.3758,447.0
us_vta_002_20260305003228,us_vta_002,Ventas,2026-03-05,0,42,62.39,3.0,0.0,0.381,126.0
us_vta_002_20260305180705,us_vta_002,Ventas,2026-03-05,18,79,205.77,3.0,0.0,0.4684,237.0
us_vta_002_20260305220617,us_vta_002,Ventas,2026-03-05,22,136,227.66,3.0,10.1,0.375,408.0
us_vta_002_20260306180038,us_vta_002,Ventas,2026-03-06,18,15,19.49,3.0,509.5,0.2667,45.0
us_vta_002_20260306191109,us_vta_002,Ventas,2026-03-06,19,47,91.34,3.0,0.0,0.3617,141.0
us_vta_002_20260306214549,us_vta_002,Ventas,2026-03-06,21,143,251.81,3.0,14.3,0.3986,429.0
us_vta_002_20260307180554,us_vta_002,Ventas,2026-03-07,18,122,277.2,3.0,3.3,0.2705,366.0
us_vta_002_20260307231519,us_vta_002,Ventas,2026-03-07,23,34,91.89,3.0,0.0,0.3529,102.0
us_vta_002_20260308014604,us_vta_002,Ventas,2026-03-08,1,10,13.32,3.0,0.0,0.2,30.0
us_vta_002_20260308180111,us_vta_002,Ventas,2026-03-08,18,181,469.35,3.0,3.8,0.3591,543.0
us_vta_002_20260309180329,us_vta_002,Ventas,2026-03-09,18,101,187.5,3.0,0.0,0.3366,303.0
us_vta_002_20260309214826,us_vta_002,Ventas,2026-03-09,21,112,237.12,3.0,0.0,0.3571,336.0
us_vta_002_20260310180249,us_vta_002,Ventas,2026-03-10,18,46,79.56,3.0,4.0,0.413,138.0
us_vta_002_20260310195436,us_vta_002,Ventas,2026-03-10,19,67,162.43,3.0,0.0,0.3881,201.0
us_vta_002_20260310230810,us_vta_002,Ventas,2026-03-10,23,74,137.25,3.0,0.0,0.4054,222.0
us_vta_002_20260311181108,us_vta_002,Ventas,2026-03-11,18,10,13.18,3.0,0.0,0.2,30.0
us_vta_002_20260311191017,us_vta_002,Ventas,2026-03-11,19,147,330.92,3.0,4.2,0.3946,441.0
us_vta_002_20260312013203,us_vta_002,Ventas,2026-03-12,1,23,21.43,3.0,0.0,0.3913,69.0
us_vta_002_20260312180115,us_vta_002,Ventas,2026-03-12,18,115,315.2,3.0,0.0,0.3913,345.0
us_vta_002_20260313000147,us_vta_002,Ventas,2026-03-13,0,13,19.74,3.0,15.7,0.4615,39.0
us_vta_002_20260313005645,us_vta_002,Ventas,2026-03-13,0,46,59.67,3.0,0.0,0.3043,138.0
us_vta_002_20260313180626,us_vta_002,Ventas,2026-03-13,18,74,135.15,3.0,0.0,0.2973,222.0
us_vta_002_20260313205136,us_vta_002,Ventas,2026-03-13,20,161,300.13,3.0,0.0,0.3354,483.0
us_vta_002_20260314180230,us_vta_002,Ventas,2026-03-14,18,7,23.85,3.0,0.0,0.1429,21.0
us_vta_002_20260314190527,us_vta_002,Ventas,2026-03-14,19,197,403.99,3.0,0.0,0.335,591.0
us_vta_002_20260315180221,us_vta_002,Ventas,2026-03-15,18,26,64.83,3.0,8.6,0.4615,78.0
us_vta_002_20260315194043,us_vta_002,Ventas,2026-03-15,19,135,288.71,3.0,3.6,0.3259,405.0
us_vta_002_20260316010108,us_vta_002,Ventas,2026-03-16,1,24,38.05,3.0,0.0,0.2917,72.0
us_vta_002_20260316181657,us_vta_002,Ventas,2026-03-16,18,97,173.95,3.0,4.2,0.3814,291.0
us_vta_002_20260316214238,us_vta_002,Ventas,2026-03-16,21,3,0.34,3.0,0.0,0.0,9.0
us_vta_002_20260316221816,us_vta_002,Ventas,2026-03-16,22,120,205.19,3.0,0.0,0.3833,360.0
us_vta_002_20260317180212,us_vta_002,Ventas,2026-03-17,18,53,113.88,3.0,3.3,0.283,159.0
us_vta_002_20260317202819,us_vta_002,Ventas,2026-03-17,20,187,327.82,3.0,7.3,0.3048,561.0
us_vta_002_20260318180407,us_vta_002,Ventas,2026-03-18,18,16,61.21,3.0,0.0,0.125,48.0
us_vta_002_20260318195245,us_vta_002,Ventas,2026-03-18,19,49,91.25,3.0,0.0,0.2857,147.0
us_vta_002_20260318215651,us_vta_002,Ventas,2026-03-18,21,86,219.91,3.0,0.0,0.3605,258.0
us_vta_002_20260319182812,us_vta_002,Ventas,2026-03-19,18,9,6.4,3.0,0.0,0.4444,27.0
us_vta_002_20260319192543,us_vta_002,Ventas,2026-03-19,19,142,185.48,3.0,3.9,0.338,426.0
us_vta_002_20260319230326,us_vta_002,Ventas,2026-03-19,23,5,0.32,3.0,0.0,0.4,15.0
us_vta_002_20260319233603,us_vta_002,Ventas,2026-03-19,23,47,62.33,3.0,0.0,0.2766,141.0
us_vta_002_20260320011621,us_vta_002,Ventas,2026-03-20,1,45,41.62,3.0,0.0,0.3333,135.0
us_vta_002_20260320180200,us_vta_002,Ventas,2026-03-20,18,73,187.93,3.0,0.0,0.274,219.0
us_vta_002_20260320214105,us_vta_002,Ventas,2026-03-20,21,86,111.18,3.0,0.0,0.407,258.0
us_vta_002_20260321000420,us_vta_002,Ventas,2026-03-21,0,18,20.13,3.0,13.3,0.3333,54.0
us_vta_002_20260321005502,us_vta_002,Ventas,2026-03-21,0,35,64.66,3.0,0.0,0.4286,105.0
us_vta_002_20260321182121,us_vta_002,Ventas,2026-03-21,18,123,258.33,3.0,0.0,0.3496,369.0
us_vta_002_20260321231214,us_vta_002,Ventas,2026-03-21,23,64,167.33,3.0,0.0,0.3125,192.0
us_vta_002_20260322180027,us_vta_002,Ventas,2026-03-22,18,126,307.08,3.0,0.0,0.373,378.0
us_vta_002_20260322234112,us_vta_002,Ventas,2026-03-22,23,13,17.85,3.0,0.0,0.3077,39.0
us_vta_002_20260323003840,us_vta_002,Ventas,2026-03-23,0,58,76.17,3.0,0.0,0.3621,174.0
us_vta_002_20260323180649,us_vta_002,Ventas,2026-03-23,18,19,43.63,3.0,0.0,0.4737,57.0
us_vta_002_20260323193218,us_vta_002,Ventas,2026-03-23,19,37,76.56,3.0,0.0,0.4054,111.0
us_vta_002_20260323214723,us_vta_002,Ventas,2026-03-23,21,102,246.95,3.0,11.6,0.2745,306.0
us_vta_002_20260324180018,us_vta_002,Ventas,2026-03-24,18,168,405.15,3.0,0.0,0.4286,504.0
us_vta_002_20260325012310,us_vta_002,Ventas,2026-03-25,1,28,32.12,3.0,4.3,0.3929,84.0
us_vta_002_20260325180950,us_vta_002,Ventas,2026-03-25,18,69,158.15,3.0,503.2,0.4203,207.0
us_vta_002_20260325213658,us_vta_002,Ventas,2026-03-25,21,110,242.72,3.0,9.2,0.3364,330.0
us_vta_002_20260326180030,us_vta_002,Ventas,2026-03-26,18,46,85.11,3.0,0.0,0.3913,138.0
us_vta_002_20260326195953,us_vta_002,Ventas,2026-03-26,19,191,356.64,3.0,0.0,0.3665,573.0
us_vta_002_20260327180155,us_vta_002,Ventas,2026-03-27,18,132,290.92,3.0,0.0,0.3409,396.0
us_vta_002_20260327233458,us_vta_002,Ventas,2026-03-27,23,64,129.81,3.0,3.6,0.3125,192.0
us_vta_002_20260328180105,us_vta_002,Ventas,2026-03-28,18,196,473.36,3.0,0.0,0.3418,588.0
us_vta_002_20260329180218,us_vta_002,Ventas,2026-03-29,18,14,26.54,3.0,0.0,0.5,42.0
us_vta_002_20260329190213,us_vta_002,Ventas,2026-03-29,19,32,85.59,3.0,4.7,0.4688,96.0
us_vta_002_20260329205832,us_vta_002,Ventas,2026-03-29,20,97,197.87,3.0,0.0,0.3918,291.0
us_vta_002_20260330011018,us_vta_002,Ventas,2026-03-30,1,26,21.96,3.0,5.9,0.2692,78.0
us_vta_002_20260330180858,us_vta_002,Ventas,2026-03-30,18,164,322.38,3.0,3.0,0.3598,492.0
us_vta_002_20260331000529,us_vta_002,Ventas,2026-03-31,0,47,101.19,3.0,0.0,0.3617,141.0
us_vta_002_20260331180645,us_vta_002,Ventas,2026-03-31,18,233,464.8,3.0,0.0,0.3391,699.0
us_vta_002_20260401180901,us_vta_002,Ventas,2026-04-01,18,78,190.22,3.0,0.0,0.4615,234.0
us_vta_002_20260401221324,us_vta_002,Ventas,2026-04-01,22,15,11.2,3.0,0.0,0.4667,45.0
us_vta_002_20260401231307,us_vta_002,Ventas,2026-04-01,23,73,157.23,3.0,0.0,0.4795,219.0
