session_id,user_id,role,fecha,hora_inicio,n_clics,duracion_min,M1_pre,M2_pre,M3_pre,costo_sesion_total,M1_post,M2_post,M3_post
us_cmp_001_20260321170328,us_cmp_001,Compras,2026-03-21,17,48,271.17,2.979,425.3,0.2083,143.0,1.0,83.8822934002341,0.01
us_cmp_001_20260321221256,us_cmp_001,Compras,2026-03-21,22,28,156.72,3.0,0.0,0.3929,84.0,1.0,10.0,0.01950994360415678
us_cmp_001_20260322171644,us_cmp_001,Compras,2026-03-22,17,25,108.16,3.0,1085.0,0.36,75.0,1.0,204.40264113923772,0.0282377645118285
us_cmp_001_20260322193509,us_cmp_001,Compras,2026-03-22,19,49,310.15,3.0,1548.2,0.3061,147.0,1.0,361.34692307273724,0.022822845772243056
us_cmp_001_20260323170513,us_cmp_001,Compras,2026-03-23,17,9,49.28,3.0,0.0,0.0,27.0,1.0,10.0,0.01
us_cmp_001_20260323182704,us_cmp_001,Compras,2026-03-23,18,72,390.95,3.0,2910.0,0.2222,216.0,1.0,651.6439525227775,0.01210345810653807
us_cmp_001_20260324170558,us_cmp_001,Compras,2026-03-24,17,92,464.28,3.0,109.1,0.3043,276.0,1.0,21.527574542319712,0.020376059019788655
us_cmp_001_20260325171208,us_cmp_001,Compras,2026-03-25,17,93,465.37,2.989,565.1,0.3441,278.0,1.0,104.14907926554463,0.02740146594571355
us_cmp_001_20260326171202,us_cmp_001,Compras,2026-03-26,17,8,35.57,2.875,815.3,0.125,23.0,1.0,161.08781948880164,0.01
us_cmp_001_20260326182851,us_cmp_001,Compras,2026-03-26,18,96,385.02,3.0,0.0,0.3542,288.0,1.0,10.0,0.020514378733842407
us_cmp_001_20260327170044,us_cmp_001,Compras,2026-03-27,17,109,467.04,2.991,946.9,0.3761,326.0,1.0,203.0604581545425,0.02226888236329918
us_cmp_001_20260328171041,us_cmp_001,Compras,2026-03-28,17,98,468.66,3.0,920.5,0.3367,294.0,1.0,215.89340450120716,0.019755516592738043
us_cmp_001_20260329170252,us_cmp_001,Compras,2026-03-29,17,92,474.0,2.978,1209.1,0.2609,274.0,1.0,247.25332603813231,0.0222595922940472
us_cmp_001_20260330170347,us_cmp_001,Compras,2026-03-30,17,69,304.88,3.0,1071.5,0.2899,207.0,1.0,183.90442234324533,0.01
us_cmp_001_20260330223959,us_cmp_001,Compras,2026-03-30,22,13,46.91,3.0,78.3,0.3077,39.0,1.0,13.270822211383244,0.028283275905824308
us_cmp_001_20260330235927,us_cmp_001,Compras,2026-03-30,23,8,45.54,3.0,1751.0,0.0,24.0,1.0,330.87392773084684,0.01
us_cmp_001_20260331170040,us_cmp_001,Compras,2026-03-31,17,6,16.23,3.0,549.9,0.1667,18.0,1.0,103.77440490996614,0.011728627378192307
us_cmp_001_20260331174841,us_cmp_001,Compras,2026-03-31,17,78,424.34,3.0,0.0,0.2564,234.0,1.0,10.0,0.0273805776638134
us_cmp_001_20260401170146,us_cmp_001,Compras,2026-04-01,17,85,429.14,2.988,727.3,0.1882,254.0,1.0,175.44663102575316,0.017094957158619317
us_cmp_002_20260101220533,us_cmp_002,Compras,2026-01-01,22,191,350.36,2.812,5.0,0.1623,537.0,1.0,10.0,0.012743342477107091
us_cmp_002_20260102220503,us_cmp_002,Compras,2026-01-02,22,105,134.48,2.81,0.0,0.181,295.0,1.0,10.0,0.010071374373557433
us_cmp_002_20260103005051,us_cmp_002,Compras,2026-01-03,0,96,185.81,2.823,0.0,0.2396,271.0,1.0,10.0,0.01595716293342013
us_cmp_002_20260103221527,us_cmp_002,Compras,2026-01-03,22,168,314.77,2.827,4.2,0.2083,475.0,1.0,10.0,0.011998518613169305
us_cmp_002_20260104220203,us_cmp_002,Compras,2026-01-04,22,271,357.78,2.83,0.0,0.214,767.0,1.0,10.0,0.018355372959348523
us_cmp_002_20260105221219,us_cmp_002,Compras,2026-01-05,22,87,129.03,2.816,0.0,0.2989,245.0,1.0,10.0,0.028759341491215114
us_cmp_002_20260106005222,us_cmp_002,Compras,2026-01-06,0,72,107.92,2.847,0.0,0.1944,205.0,1.0,10.0,0.012207052022320518
us_cmp_002_20260106031328,us_cmp_002,Compras,2026-01-06,3,50,39.86,2.84,0.0,0.14,142.0,1.0,10.0,0.01
us_cmp_002_20260106220224,us_cmp_002,Compras,2026-01-06,22,273,349.46,2.81,0.0,0.2637,767.0,1.0,10.0,0.016937903640786647
us_cmp_002_20260107221357,us_cmp_002,Compras,2026-01-07,22,134,131.49,2.843,0.0,0.2239,381.0,1.0,10.0,0.01775144139010303
us_cmp_002_20260108010012,us_cmp_002,Compras,2026-01-08,1,99,162.15,2.788,6.4,0.1919,276.0,1.0,10.0,0.019909340602924007
us_cmp_002_20260108220043,us_cmp_002,Compras,2026-01-08,22,107,172.76,2.794,13.0,0.2617,299.0,1.0,10.0,0.020493366046621487
us_cmp_002_20260109012345,us_cmp_002,Compras,2026-01-09,1,69,80.85,2.768,13.2,0.3043,191.0,1.0,10.0,0.014447519471967665
us_cmp_002_20260109032205,us_cmp_002,Compras,2026-01-09,3,45,37.45,2.822,0.0,0.2444,127.0,1.0,10.0,0.02161513658644747
us_cmp_002_20260109220128,us_cmp_002,Compras,2026-01-09,22,261,350.09,2.816,0.0,0.272,735.0,1.0,10.0,0.02652857812713413
us_cmp_002_20260110220423,us_cmp_002,Compras,2026-01-10,22,281,351.91,2.829,0.0,0.1886,795.0,1.0,10.0,0.01
us_cmp_002_20260111220409,us_cmp_002,Compras,2026-01-11,22,213,353.41,2.798,0.0,0.2207,596.0,1.0,10.0,0.01
us_cmp_002_20260112221644,us_cmp_002,Compras,2026-01-12,22,195,338.89,2.821,602.7,0.2103,550.0,1.0,124.43546362678347,0.013399183522027866
us_cmp_002_20260113220627,us_cmp_002,Compras,2026-01-13,22,266,351.66,2.793,10.9,0.2519,743.0,1.0,10.0,0.01
us_cmp_002_20260114220309,us_cmp_002,Compras,2026-01-14,22,259,356.34,2.803,19.3,0.2239,726.0,1.0,10.0,0.012541232306660698
us_cmp_002_20260115221557,us_cmp_002,Compras,2026-01-15,22,210,342.81,2.795,0.0,0.2429,587.0,1.0,10.0,0.01
us_cmp_002_20260116220533,us_cmp_002,Compras,2026-01-16,22,63,87.52,2.825,0.0,0.2857,178.0,1.0,10.0,0.029173312290037674
us_cmp_002_20260117000833,us_cmp_002,Compras,2026-01-17,0,162,228.4,2.815,0.0,0.2284,456.0,1.0,10.0,0.013138650966580649
us_cmp_002_20260117220703,us_cmp_002,Compras,2026-01-17,22,108,185.96,2.815,0.0,0.2685,304.0,1.0,10.0,0.020417317755122965
us_cmp_002_20260118015455,us_cmp_002,Compras,2026-01-18,1,122,123.02,2.787,0.0,0.2295,340.0,1.0,10.0,0.016685224820171422
us_cmp_002_20260118220020,us_cmp_002,Compras,2026-01-18,22,144,234.31,2.799,0.0,0.2222,403.0,1.0,10.0,0.020265824580275267
us_cmp_002_20260119030246,us_cmp_002,Compras,2026-01-19,3,48,51.64,2.792,0.0,0.2083,134.0,1.0,10.0,0.013038161823429494
us_cmp_002_20260119220741,us_cmp_002,Compras,2026-01-19,22,251,346.17,2.829,0.0,0.2032,710.0,1.0,10.0,0.01018622490784874
us_cmp_002_20260120220219,us_cmp_002,Compras,2026-01-20,22,254,357.9,2.791,5.0,0.2126,709.0,1.0,10.0,0.01573537146831579
us_cmp_002_20260121220158,us_cmp_002,Compras,2026-01-21,22,277,356.95,2.845,0.0,0.2383,788.0,1.0,10.0,0.012058715787724219
us_cmp_002_20260122220055,us_cmp_002,Compras,2026-01-22,22,259,356.45,2.792,0.0,0.2162,723.0,1.0,10.0,0.013240994882425335
us_cmp_002_20260123220428,us_cmp_002,Compras,2026-01-23,22,54,70.06,2.796,515.6,0.1852,151.0,1.0,102.89966046067903,0.01
us_cmp_002_20260123235221,us_cmp_002,Compras,2026-01-23,23,116,147.58,2.81,0.0,0.1897,326.0,1.0,10.0,0.01600073490046055
us_cmp_002_20260124025707,us_cmp_002,Compras,2026-01-24,2,57,61.32,2.754,0.0,0.193,157.0,1.0,10.0,0.011780742296190425
us_cmp_002_20260124220634,us_cmp_002,Compras,2026-01-24,22,276,343.55,2.833,24.0,0.2174,782.0,1.0,10.0,0.016736637051910825
us_cmp_002_20260125220315,us_cmp_002,Compras,2026-01-25,22,233,351.83,2.815,0.0,0.1974,656.0,1.0,10.0,0.011071300029836889
us_cmp_002_20260126223246,us_cmp_002,Compras,2026-01-26,22,203,320.8,2.823,7.5,0.2167,573.0,1.0,10.0,0.01
us_cmp_002_20260127221420,us_cmp_002,Compras,2026-01-27,22,139,146.16,2.827,0.0,0.1583,393.0,1.0,10.0,0.01
us_cmp_002_20260128011259,us_cmp_002,Compras,2026-01-28,1,98,163.17,2.847,0.0,0.2653,279.0,1.0,10.0,0.017497552961596302
us_cmp_002_20260128231154,us_cmp_002,Compras,2026-01-28,23,157,281.55,2.803,0.0,0.2611,440.0,1.0,10.0,0.0234889355756421
us_cmp_002_20260129220259,us_cmp_002,Compras,2026-01-29,22,259,332.82,2.788,0.0,0.2201,722.0,1.0,10.0,0.011106602105596098
us_cmp_002_20260130221208,us_cmp_002,Compras,2026-01-30,22,251,336.76,2.821,9.8,0.1952,708.0,1.0,10.0,0.017497613545503103
us_cmp_002_20260131221832,us_cmp_002,Compras,2026-01-31,22,195,328.07,2.821,0.0,0.2769,550.0,1.0,10.0,0.018801583008458155
us_cmp_002_20260201220140,us_cmp_002,Compras,2026-02-01,22,302,356.29,2.815,0.0,0.202,850.0,1.0,10.0,0.016266813320009833
us_cmp_002_20260202221110,us_cmp_002,Compras,2026-02-02,22,269,343.77,2.818,0.0,0.2602,758.0,1.0,10.0,0.01543665379207714
us_cmp_002_20260203221037,us_cmp_002,Compras,2026-02-03,22,271,348.05,2.849,0.0,0.2325,772.0,1.0,10.0,0.015900569056165718
us_cmp_002_20260204221509,us_cmp_002,Compras,2026-02-04,22,267,333.27,2.816,0.0,0.221,752.0,1.0,10.0,0.01
us_cmp_002_20260205221204,us_cmp_002,Compras,2026-02-05,22,258,342.97,2.806,145.7,0.2364,724.0,1.0,30.41213526931547,0.020033803928655607
us_cmp_002_20260206220340,us_cmp_002,Compras,2026-02-06,22,302,352.56,2.811,0.0,0.2384,849.0,1.0,10.0,0.011078937333276426
us_cmp_002_20260207220111,us_cmp_002,Compras,2026-02-07,22,277,341.51,2.791,0.0,0.2022,773.0,1.0,10.0,0.021800511679514172
us_cmp_002_20260208220222,us_cmp_002,Compras,2026-02-08,22,310,355.31,2.81,0.0,0.2677,871.0,1.0,10.0,0.013948938919325965
us_cmp_002_20260209222028,us_cmp_002,Compras,2026-02-09,22,207,256.54,2.816,0.0,0.1981,583.0,1.0,10.0,0.018653927039331837
us_cmp_002_20260210030954,us_cmp_002,Compras,2026-02-10,3,34,45.41,2.912,0.0,0.2647,99.0,1.0,10.0,0.013415744183460308
us_cmp_002_20260210220219,us_cmp_002,Compras,2026-02-10,22,7,0.41,2.714,0.0,0.2857,19.0,1.0,10.0,0.013599346999076476
us_cmp_002_20260210223308,us_cmp_002,Compras,2026-02-10,22,190,318.5,2.795,0.0,0.2368,531.0,1.0,10.0,0.023481143845978582
us_cmp_002_20260211220222,us_cmp_002,Compras,2026-02-11,22,162,194.21,2.796,0.0,0.2654,453.0,1.0,10.0,0.016353840944047085
us_cmp_002_20260212015106,us_cmp_002,Compras,2026-02-12,1,93,127.5,2.817,8.4,0.2366,262.0,1.0,10.0,0.01
us_cmp_002_20260212220517,us_cmp_002,Compras,2026-02-12,22,276,353.13,2.804,0.0,0.221,774.0,1.0,10.0,0.01438929292253682
us_cmp_002_20260213220218,us_cmp_002,Compras,2026-02-13,22,195,253.84,2.826,0.0,0.2462,551.0,1.0,10.0,0.03213619499740151
us_cmp_002_20260214024713,us_cmp_002,Compras,2026-02-14,2,53,71.78,2.774,0.0,0.2642,147.0,1.0,10.0,0.013640869424630463
us_cmp_002_20260214220043,us_cmp_002,Compras,2026-02-14,22,272,348.95,2.809,0.0,0.2096,764.0,1.0,10.0,0.018787617746286196
us_cmp_002_20260215220554,us_cmp_002,Compras,2026-02-15,22,239,323.35,2.812,0.0,0.2259,672.0,1.0,10.0,0.01
us_cmp_002_20260216035943,us_cmp_002,Compras,2026-02-16,3,4,0.32,2.5,0.0,0.25,10.0,1.0,10.0,0.013325946238971776
us_cmp_002_20260216222318,us_cmp_002,Compras,2026-02-16,22,187,249.12,2.834,0.0,0.2299,530.0,1.0,10.0,0.020292727672822693
us_cmp_002_20260217030428,us_cmp_002,Compras,2026-02-17,3,37,50.07,2.865,0.0,0.1622,106.0,1.0,10.0,0.014968950410802092
us_cmp_002_20260217220534,us_cmp_002,Compras,2026-02-17,22,292,345.77,2.822,0.0,0.2123,824.0,1.0,10.0,0.017774210357902345
us_cmp_002_20260218220018,us_cmp_002,Compras,2026-02-18,22,133,278.44,2.789,0.0,0.1805,371.0,1.0,10.0,0.01
us_cmp_002_20260219031320,us_cmp_002,Compras,2026-02-19,3,49,46.41,2.796,9.8,0.2857,137.0,1.0,10.0,0.02493186277832551
us_cmp_002_20260219220046,us_cmp_002,Compras,2026-02-19,22,237,353.31,2.764,0.0,0.2405,655.0,1.0,10.0,0.014091784225139405
us_cmp_002_20260220221045,us_cmp_002,Compras,2026-02-20,22,75,134.0,2.813,0.0,0.28,211.0,1.0,10.0,0.021038821433990138
us_cmp_002_20260221005855,us_cmp_002,Compras,2026-02-21,0,175,174.76,2.811,0.0,0.1714,492.0,1.0,10.0,0.01
us_cmp_002_20260221220652,us_cmp_002,Compras,2026-02-21,22,332,347.21,2.807,0.0,0.2048,932.0,1.0,10.0,0.019437788728314996
us_cmp_002_20260222220343,us_cmp_002,Compras,2026-02-22,22,143,277.67,2.811,0.0,0.2448,402.0,1.0,10.0,0.018534812314438775
us_cmp_002_20260223031626,us_cmp_002,Compras,2026-02-23,3,48,37.06,2.729,0.0,0.1667,131.0,1.0,10.0,0.012541309195423686
us_cmp_002_20260223220547,us_cmp_002,Compras,2026-02-23,22,106,154.32,2.811,12.1,0.2358,298.0,1.0,10.0,0.020368702659626307
us_cmp_002_20260224011123,us_cmp_002,Compras,2026-02-24,1,90,154.89,2.844,0.0,0.2556,256.0,1.0,10.0,0.030277849337999232
us_cmp_002_20260224221045,us_cmp_002,Compras,2026-02-24,22,263,346.2,2.802,3.9,0.2205,737.0,1.0,10.0,0.016136761756127424
us_cmp_002_20260225220010,us_cmp_002,Compras,2026-02-25,22,251,322.35,2.833,0.0,0.255,711.0,1.0,10.0,0.01519885190666557
us_cmp_002_20260226035250,us_cmp_002,Compras,2026-02-26,3,13,2.75,2.692,0.0,0.1538,35.0,1.0,10.0,0.01
us_cmp_002_20260226222951,us_cmp_002,Compras,2026-02-26,22,234,325.1,2.816,0.0,0.2692,659.0,1.0,10.0,0.025040611798380005
us_cmp_002_20260227220135,us_cmp_002,Compras,2026-02-27,22,205,290.11,2.82,5.0,0.2244,578.0,1.0,10.0,0.02007577498234723
us_cmp_002_20260228032651,us_cmp_002,Compras,2026-02-28,3,32,29.82,2.812,0.0,0.25,90.0,1.0,10.0,0.016076324031711352
us_cmp_002_20260228220500,us_cmp_002,Compras,2026-02-28,22,209,225.64,2.828,0.0,0.177,591.0,1.0,10.0,0.01
us_cmp_002_20260301024717,us_cmp_002,Compras,2026-03-01,2,41,40.95,2.78,0.0,0.0976,114.0,1.0,10.0,0.01
us_cmp_002_20260301221004,us_cmp_002,Compras,2026-03-01,22,222,342.64,2.797,0.0,0.1712,621.0,1.0,10.0,0.01
us_cmp_002_20260302220305,us_cmp_002,Compras,2026-03-02,22,271,354.03,2.815,0.0,0.2472,763.0,1.0,10.0,0.0191830507611877
us_cmp_002_20260303220223,us_cmp_002,Compras,2026-03-03,22,9,3.25,2.778,0.0,0.3333,25.0,1.0,10.0,0.019774748470843397
us_cmp_002_20260303224431,us_cmp_002,Compras,2026-03-03,22,213,297.21,2.798,0.0,0.1925,596.0,1.0,10.0,0.01
us_cmp_002_20260304221050,us_cmp_002,Compras,2026-03-04,22,252,341.13,2.817,0.0,0.2341,710.0,1.0,10.0,0.014097562229819248
us_cmp_002_20260305220946,us_cmp_002,Compras,2026-03-05,22,134,220.61,2.806,12.0,0.2537,376.0,1.0,10.0,0.02463249098078793
us_cmp_002_20260306022516,us_cmp_002,Compras,2026-03-06,2,63,88.94,2.794,18.1,0.2698,176.0,1.0,10.0,0.015657643459240162
us_cmp_002_20260306220531,us_cmp_002,Compras,2026-03-06,22,300,354.65,2.79,0.0,0.26,837.0,1.0,10.0,0.017207516180100652
us_cmp_002_20260307221108,us_cmp_002,Compras,2026-03-07,22,255,336.08,2.78,0.0,0.2078,709.0,1.0,10.0,0.015201370508168381
us_cmp_002_20260308220031,us_cmp_002,Compras,2026-03-08,22,273,354.72,2.824,0.0,0.2308,771.0,1.0,10.0,0.02086899472380532
us_cmp_002_20260309220854,us_cmp_002,Compras,2026-03-09,22,80,77.5,2.8,0.0,0.25,224.0,1.0,10.0,0.017672464946030943
us_cmp_002_20260309235757,us_cmp_002,Compras,2026-03-09,23,204,241.19,2.775,4.7,0.25,566.0,1.0,10.0,0.01537214179814636
us_cmp_002_20260310220221,us_cmp_002,Compras,2026-03-10,22,174,238.18,2.787,4.8,0.1839,485.0,1.0,10.0,0.010513304350942413
us_cmp_002_20260311023526,us_cmp_002,Compras,2026-03-11,2,89,84.61,2.82,0.0,0.1798,251.0,1.0,10.0,0.01
us_cmp_002_20260311220013,us_cmp_002,Compras,2026-03-11,22,23,51.87,2.826,0.0,0.2609,65.0,1.0,10.0,0.027510664850419548
us_cmp_002_20260311232657,us_cmp_002,Compras,2026-03-11,23,227,266.42,2.811,4.5,0.2379,638.0,1.0,10.0,0.012635289430242832
us_cmp_002_20260312220415,us_cmp_002,Compras,2026-03-12,22,118,108.15,2.797,0.0,0.1864,330.0,1.0,10.0,0.013096147549737548
us_cmp_002_20260313002243,us_cmp_002,Compras,2026-03-13,0,122,200.01,2.811,0.0,0.2541,343.0,1.0,10.0,0.019426048995410505
us_cmp_002_20260313220517,us_cmp_002,Compras,2026-03-13,22,220,354.79,2.814,0.0,0.2318,619.0,1.0,10.0,0.020597901800642457
us_cmp_002_20260314220347,us_cmp_002,Compras,2026-03-14,22,313,354.28,2.827,0.0,0.2173,885.0,1.0,10.0,0.01343816089969455
us_cmp_002_20260315220020,us_cmp_002,Compras,2026-03-15,22,156,262.9,2.821,0.0,0.2115,440.0,1.0,10.0,0.022136500584606828
us_cmp_002_20260316025327,us_cmp_002,Compras,2026-03-16,2,64,50.23,2.797,0.0,0.2656,179.0,1.0,10.0,0.012529967000256303
us_cmp_002_20260316220641,us_cmp_002,Compras,2026-03-16,22,223,349.65,2.825,0.0,0.2422,630.0,1.0,10.0,0.015563540308475511
us_cmp_002_20260317220046,us_cmp_002,Compras,2026-03-17,22,269,350.38,2.814,3.7,0.2528,757.0,1.0,10.0,0.021137897333005945
us_cmp_002_20260318220108,us_cmp_002,Compras,2026-03-18,22,265,352.39,2.785,0.0,0.2302,738.0,1.0,10.0,0.014929851434938383
us_cmp_002_20260319220259,us_cmp_002,Compras,2026-03-19,22,180,224.59,2.789,0.0,0.1889,502.0,1.0,10.0,0.013313041123538708
us_cmp_002_20260320022012,us_cmp_002,Compras,2026-03-20,2,90,96.71,2.844,0.0,0.2667,256.0,1.0,10.0,0.01545711569938054
us_cmp_002_20260320220136,us_cmp_002,Compras,2026-03-20,22,209,247.5,2.77,7.2,0.2344,579.0,1.0,10.0,0.014409911842153338
us_cmp_002_20260321024317,us_cmp_002,Compras,2026-03-21,2,55,71.82,2.764,0.0,0.1091,152.0,1.0,10.0,0.01
us_cmp_002_20260321220112,us_cmp_002,Compras,2026-03-21,22,220,358.01,2.827,0.0,0.2136,622.0,1.0,10.0,0.018879315600299807
us_cmp_002_20260322220146,us_cmp_002,Compras,2026-03-22,22,147,218.29,2.81,0.0,0.2041,413.0,1.0,10.0,0.016905158599250365
us_cmp_002_20260323021600,us_cmp_002,Compras,2026-03-23,2,89,96.71,2.764,0.0,0.2584,246.0,1.0,10.0,0.026726399908343947
us_cmp_002_20260323220303,us_cmp_002,Compras,2026-03-23,22,243,350.66,2.794,0.0,0.2346,679.0,1.0,10.0,0.014001005592613492
us_cmp_002_20260324221532,us_cmp_002,Compras,2026-03-24,22,260,341.73,2.819,0.0,0.2077,733.0,1.0,10.0,0.012587257848773152
us_cmp_002_20260325220945,us_cmp_002,Compras,2026-03-25,22,271,347.68,2.79,18.2,0.2066,756.0,1.0,10.0,0.01
us_cmp_002_20260326220017,us_cmp_002,Compras,2026-03-26,22,305,348.41,2.81,0.0,0.1934,857.0,1.0,10.0,0.01
us_cmp_002_20260327220159,us_cmp_002,Compras,2026-03-27,22,257,355.91,2.802,6.5,0.1907,720.0,1.0,10.0,0.01923761273636086
us_cmp_002_20260328220119,us_cmp_002,Compras,2026-03-28,22,240,351.95,2.817,0.0,0.2458,676.0,1.0,10.0,0.01555673907546465
us_cmp_002_20260329220307,us_cmp_002,Compras,2026-03-29,22,242,345.63,2.81,100.6,0.1901,680.0,1.0,20.26094495218374,0.017090794639849735
us_cmp_002_20260330221324,us_cmp_002,Compras,2026-03-30,22,166,285.58,2.795,1392.5,0.2289,464.0,1.0,252.67321521279277,0.01635125320295992
us_cmp_002_20260331032932,us_cmp_002,Compras,2026-03-31,3,32,22.75,2.781,0.0,0.25,89.0,1.0,10.0,0.019172137516365973
us_cmp_002_20260331220422,us_cmp_002,Compras,2026-03-31,22,305,351.64,2.78,0.0,0.1836,848.0,1.0,10.0,0.015915841251906603
us_cmp_002_20260401220725,us_cmp_002,Compras,2026-04-01,22,206,346.34,2.83,0.0,0.2573,583.0,1.0,10.0,0.020641679727639462
us_vta_001_20260101160205,us_vta_001,Ventas,2026-01-01,16,132,477.91,3.0,1749.8,0.3182,396.0,3.0,1726.9099673932726,0.3065498522444055
us_vta_001_20260102160251,us_vta_001,Ventas,2026-01-02,16,81,475.31,3.0,0.0,0.358,243.0,3.0,10.0,0.3678353951833668
us_vta_001_20260103160349,us_vta_001,Ventas,2026-01-03,16,107,467.07,3.0,395.5,0.4112,321.0,3.0,394.41278224929493,0.419036440276197
us_vta_001_20260104160455,us_vta_001,Ventas,2026-01-04,16,103,466.94,3.0,197.3,0.2816,309.0,3.0,203.66205000602318,0.28900559820258537
us_vta_001_20260105160405,us_vta_001,Ventas,2026-01-05,16,104,475.71,3.0,0.0,0.3942,312.0,3.0,10.0,0.4000509331396108
us_vta_001_20260106160021,us_vta_001,Ventas,2026-01-06,16,10,33.37,3.0,0.0,0.1,30.0,3.0,10.0,0.09679606837620568
us_vta_001_20260106171215,us_vta_001,Ventas,2026-01-06,17,93,407.12,3.0,0.0,0.3441,279.0,3.0,10.0,0.338296776931034
us_vta_001_20260107161713,us_vta_001,Ventas,2026-01-07,16,104,460.76,3.0,0.0,0.2981,312.0,3.0,10.0,0.2970513687862784
us_vta_001_20260108160529,us_vta_001,Ventas,2026-01-08,16,122,469.66,3.0,0.0,0.377,366.0,3.0,10.0,0.38115819973534515
us_vta_001_20260109160037,us_vta_001,Ventas,2026-01-09,16,122,476.02,3.0,0.0,0.2869,366.0,3.0,10.0,0.29662620286999164
us_vta_001_20260110160133,us_vta_001,Ventas,2026-01-10,16,101,476.53,3.0,1292.8,0.3861,303.0,3.0,1276.700778102994,0.38760275876934197
us_vta_001_20260111161150,us_vta_001,Ventas,2026-01-11,16,91,466.46,3.0,28.0,0.3407,273.0,3.0,27.584216472009093,0.3317053666085421
us_vta_001_20260112160407,us_vta_001,Ventas,2026-01-12,16,24,98.65,3.0,1296.7,0.2917,72.0,3.0,1280.8343803964624,0.2914839273260196
us_vta_001_20260112181928,us_vta_001,Ventas,2026-01-12,18,91,334.99,3.0,635.5,0.3626,273.0,3.0,630.0435687263856,0.3575785630539548
us_vta_001_20260113160009,us_vta_001,Ventas,2026-01-13,16,114,476.93,3.0,94.6,0.307,342.0,3.0,91.93924735873289,0.3064897317840598
us_vta_001_20260114160007,us_vta_001,Ventas,2026-01-14,16,98,476.36,3.0,0.0,0.4184,294.0,3.0,10.0,0.42476014830415454
us_vta_001_20260115160153,us_vta_001,Ventas,2026-01-15,16,100,472.09,3.0,678.2,0.31,300.0,3.0,679.3182128088037,0.3009631807033174
us_vta_001_20260116161344,us_vta_001,Ventas,2026-01-16,16,97,463.3,3.0,0.0,0.299,291.0,3.0,10.0,0.29450210469456833
us_vta_001_20260117160102,us_vta_001,Ventas,2026-01-17,16,114,476.39,3.0,0.0,0.307,342.0,3.0,10.0,0.3152303657385821
us_vta_001_20260118160058,us_vta_001,Ventas,2026-01-18,16,113,478.79,3.0,704.5,0.3894,339.0,3.0,678.0788199026914,0.39029582310440014
us_vta_001_20260119160349,us_vta_001,Ventas,2026-01-19,16,117,475.19,3.0,0.0,0.3248,351.0,3.0,10.0,0.3291610251366222
us_vta_001_20260120160107,us_vta_001,Ventas,2026-01-20,16,106,478.22,3.0,939.3,0.3491,318.0,3.0,943.3051118580731,0.3438497501257996
us_vta_001_20260121161149,us_vta_001,Ventas,2026-01-21,16,66,339.87,3.0,1004.3,0.3788,198.0,3.0,997.8914826482003,0.3727693081088568
us_vta_001_20260121222323,us_vta_001,Ventas,2026-01-21,22,20,82.51,3.0,0.0,0.5,60.0,3.0,10.0,0.5002131164867194
us_vta_001_20260122160015,us_vta_001,Ventas,2026-01-22,16,66,283.51,3.0,0.0,0.3636,198.0,3.0,10.0,0.36315887456194007
us_vta_001_20260122211754,us_vta_001,Ventas,2026-01-22,21,42,153.76,3.0,0.0,0.2857,126.0,3.0,10.0,0.2770506359606103
us_vta_001_20260123160015,us_vta_001,Ventas,2026-01-23,16,120,476.47,3.0,0.0,0.325,360.0,3.0,10.0,0.31470311637046433
us_vta_001_20260124160200,us_vta_001,Ventas,2026-01-24,16,112,471.7,3.0,0.0,0.3929,336.0,3.0,10.0,0.3968975612325409
us_vta_001_20260125160115,us_vta_001,Ventas,2026-01-25,16,111,475.32,3.0,5.1,0.4054,333.0,3.0,10.0,0.4126569706505291
us_vta_001_20260126160720,us_vta_001,Ventas,2026-01-26,16,114,471.88,3.0,0.0,0.3158,342.0,3.0,10.0,0.3167271446637007
us_vta_001_20260127160028,us_vta_001,Ventas,2026-01-27,16,99,468.58,3.0,154.5,0.3737,297.0,3.0,159.48176174130927,0.38040297704677895
us_vta_001_20260128160831,us_vta_001,Ventas,2026-01-28,16,125,468.33,3.0,20.1,0.32,375.0,3.0,19.992050679541855,0.31429636975734215
us_vta_001_20260129160347,us_vta_001,Ventas,2026-01-29,16,129,475.13,3.0,603.3,0.3798,387.0,3.0,577.3361953675605,0.3743373113870346
us_vta_001_20260130160748,us_vta_001,Ventas,2026-01-30,16,121,469.78,3.0,30.8,0.4298,363.0,3.0,30.669943772882142,0.42131420478460846
us_vta_001_20260131160106,us_vta_001,Ventas,2026-01-31,16,134,476.13,3.0,257.2,0.3582,402.0,3.0,256.52481416127716,0.3587505668895167
us_vta_001_20260201160223,us_vta_001,Ventas,2026-02-01,16,104,476.04,3.0,0.0,0.3846,312.0,3.0,10.0,0.37960018014830593
us_vta_001_20260202160032,us_vta_001,Ventas,2026-02-02,16,109,478.53,3.0,166.8,0.3394,327.0,3.0,167.36263198568102,0.3423998931292771
us_vta_001_20260203160040,us_vta_001,Ventas,2026-02-03,16,111,478.82,3.0,0.0,0.3694,333.0,3.0,10.0,0.3798239684215654
us_vta_001_20260204160418,us_vta_001,Ventas,2026-02-04,16,121,474.74,3.0,0.0,0.4298,363.0,3.0,10.0,0.42996203135883393
us_vta_001_20260205160236,us_vta_001,Ventas,2026-02-05,16,138,472.27,2.993,35.3,0.3768,413.0,2.993,35.79999938281913,0.3785575167652018
