session_id,user_id,role,fecha,hora_inicio,n_clics,duracion_min,M1_pre,M2_pre,M3_pre,costo_sesion_total,M1_post,M2_post,M3_post,delta_M1,delta_M2,delta_M3,red_M1_pct,red_M2_pct,red_M3_pct
syn_Caja_ac1c_20260509184200,syn_Caja_ac1c,Caja,2026-05-09,18,8,8.58,2.0,171.0,0.125,16.0,1.1484047685805816,71.16340199273111,0.036488683332863474,0.8515952314194184,99.83659800726889,0.08851131666713652,42.58,58.38,70.81
syn_Caja_ac1c_20260510115700,syn_Caja_ac1c,Caja,2026-05-10,11,10,9.05,2.0,25.0,0.1,20.0,1.1989333651955487,10.94665020144733,0.03504583491772476,0.8010666348044513,14.05334979855267,0.06495416508227525,40.05,56.21,64.95
syn_Caja_ac1c_20260511152700,syn_Caja_ac1c,Caja,2026-05-11,15,8,6.35,2.0,0.0,0.25,16.0,1.1816194141849057,0.0,0.0964485971510201,0.8183805858150943,0.0,0.1535514028489799,40.92,,61.42
syn_Caja_ac1c_20260512135500,syn_Caja_ac1c,Caja,2026-05-12,13,10,10.27,2.0,341.0,0.3,20.0,1.2653002344901083,143.84201417201854,0.12281760192121856,0.7346997655098917,197.15798582798146,0.17718239807878144,36.73,57.82,59.06
syn_Caja_ac1c_20260513144700,syn_Caja_ac1c,Caja,2026-05-13,14,9,8.55,2.0,323.0,0.0,18.0,1.0545013124897085,150.97976530364159,0.0,0.9454986875102915,172.02023469635841,0.0,47.27,53.26,
syn_Caja_ac1c_20260514132600,syn_Caja_ac1c,Caja,2026-05-14,13,10,9.7,2.0,582.0,0.0,20.0,1.0995835756289623,279.8924159003443,0.0,0.9004164243710377,302.1075840996557,0.0,45.02,51.91,
syn_Caja_ac1c_20260515080600,syn_Caja_ac1c,Caja,2026-05-15,8,9,10.93,2.0,303.0,0.1111,18.0,1.0123047270457115,124.84797353981403,0.03452538492721316,0.9876952729542885,178.15202646018597,0.07657461507278684,49.38,58.8,68.92
syn_Caja_ac1c_20260516135800,syn_Caja_ac1c,Caja,2026-05-16,13,8,7.78,2.0,194.0,0.125,16.0,1.0,108.02120916042111,0.03847994771423948,1.0,85.97879083957889,0.08652005228576051,50.0,44.32,69.22
syn_Caja_ac1c_20260517115700,syn_Caja_ac1c,Caja,2026-05-17,11,9,8.1,2.0,57.0,0.1111,18.0,1.0266746376414229,25.089082095316574,0.04203694420632956,0.9733253623585771,31.910917904683426,0.06906305579367045,48.67,55.98,62.16
syn_Caja_ac1c_20260518152200,syn_Caja_ac1c,Caja,2026-05-18,15,5,5.18,2.0,0.0,0.0,10.0,1.1303737212539295,0.0,0.0,0.8696262787460705,0.0,0.0,43.48,,
syn_Caja_ac1c_20260519181500,syn_Caja_ac1c,Caja,2026-05-19,18,5,5.38,2.0,323.0,0.0,10.0,1.0320878286213588,151.20566620038602,0.0,0.9679121713786412,171.79433379961398,0.0,48.4,53.19,
syn_Caja_ac1c_20260520135200,syn_Caja_ac1c,Caja,2026-05-20,13,6,5.92,2.0,90.0,0.0,12.0,1.2095345576019993,43.069387282372126,0.0,0.7904654423980007,46.930612717627874,0.0,39.52,52.15,
syn_Caja_ac1c_20260521095000,syn_Caja_ac1c,Caja,2026-05-21,9,9,10.05,2.0,394.0,0.0,18.0,1.1150881268667412,201.9934349924609,0.0,0.8849118731332588,192.0065650075391,0.0,44.25,48.73,
syn_Caja_ac1c_20260522180100,syn_Caja_ac1c,Caja,2026-05-22,18,9,6.28,2.0,231.0,0.3333,18.0,1.0,109.490395842743,0.11013303736495916,1.0,121.509604157257,0.22316696263504082,50.0,52.6,66.96
syn_Caja_ac1c_20260523171000,syn_Caja_ac1c,Caja,2026-05-23,17,5,2.73,2.0,164.0,0.0,10.0,1.0,79.26418495379176,0.0,1.0,84.73581504620824,0.0,50.0,51.67,
syn_Caja_ac1c_20260524083000,syn_Caja_ac1c,Caja,2026-05-24,8,5,4.17,2.0,43.0,0.2,10.0,1.0509271576736061,20.18599097708777,0.08962214944635238,0.9490728423263939,22.81400902291223,0.11037785055364763,47.45,53.06,55.19
syn_Caja_ac1c_20260525145300,syn_Caja_ac1c,Caja,2026-05-25,14,9,9.22,2.0,15.0,0.1111,18.0,1.0728753179488568,8.761262335635296,0.04347070608148323,0.9271246820511432,6.238737664364704,0.06762929391851677,46.36,41.59,60.87
syn_Caja_ac1c_20260526180800,syn_Caja_ac1c,Caja,2026-05-26,18,10,13.22,2.0,0.0,0.1,20.0,1.0,0.0,0.038205791924413895,1.0,0.0,0.06179420807558611,50.0,,61.79
syn_Caja_ac1c_20260527183800,syn_Caja_ac1c,Caja,2026-05-27,18,6,6.28,2.0,0.0,0.1667,12.0,1.1777752754082744,0.0,0.059358069373495234,0.8222247245917256,0.0,0.10734193062650475,41.11,,64.39
syn_Caja_ac1c_20260528161600,syn_Caja_ac1c,Caja,2026-05-28,16,10,10.73,2.0,370.0,0.1,20.0,1.0,164.11306974020852,0.0320473977289535,1.0,205.88693025979148,0.0679526022710465,50.0,55.65,67.95
syn_Caja_d197_20260508123300,syn_Caja_d197,Caja,2026-05-08,12,6,5.13,2.0,0.0,0.0,12.0,1.097347655019528,0.0,0.0,0.902652344980472,0.0,0.0,45.13,,
syn_Caja_d197_20260509165000,syn_Caja_d197,Caja,2026-05-09,16,10,9.32,2.0,63.0,0.0,20.0,1.1948671529822983,24.834968354589165,0.0,0.8051328470177017,38.165031645410835,0.0,40.26,60.58,
syn_Caja_d197_20260510103200,syn_Caja_d197,Caja,2026-05-10,10,9,10.93,2.0,0.0,0.2222,18.0,1.2750631486645654,0.0,0.0791696692782639,0.7249368513354346,0.0,0.1430303307217361,36.25,,64.37
syn_Caja_d197_20260511091800,syn_Caja_d197,Caja,2026-05-11,9,8,7.33,2.0,164.0,0.125,16.0,1.15686881947292,68.01983383272562,0.049426752711524115,0.84313118052708,95.98016616727438,0.07557324728847589,42.16,58.52,60.46
syn_Caja_d197_20260512152400,syn_Caja_d197,Caja,2026-05-12,15,10,11.2,2.0,215.0,0.1,20.0,1.143305185139222,102.11997377200055,0.0318625391109895,0.856694814860778,112.88002622799945,0.06813746088901051,42.83,52.5,68.14
syn_Caja_d197_20260513145500,syn_Caja_d197,Caja,2026-05-13,14,6,4.67,2.0,108.0,0.0,12.0,1.1116541699676592,52.93285933226996,0.0,0.8883458300323408,55.06714066773004,0.0,44.42,50.99,
syn_Caja_d197_20260514154100,syn_Caja_d197,Caja,2026-05-14,15,5,4.78,2.0,167.0,0.0,10.0,1.3280963851233407,72.48103785011806,0.0,0.6719036148766593,94.51896214988194,0.0,33.6,56.6,
syn_Caja_d197_20260515132500,syn_Caja_d197,Caja,2026-05-15,13,9,8.35,2.0,0.0,0.0,18.0,1.2486590831873092,0.0,0.0,0.7513409168126908,0.0,0.0,37.57,,
syn_Caja_d197_20260516075900,syn_Caja_d197,Caja,2026-05-16,7,6,5.18,2.0,278.0,0.0,12.0,1.0028343685429908,143.76191903763782,0.0,0.9971656314570092,134.23808096236218,0.0,49.86,48.29,
syn_Caja_d197_20260517131800,syn_Caja_d197,Caja,2026-05-17,13,6,4.35,2.0,79.0,0.1667,12.0,1.4112199285668254,33.63722198530331,0.062050335112147297,0.5887800714331746,45.36277801469669,0.10464966488785268,29.44,57.42,62.78
syn_Caja_d197_20260518092800,syn_Caja_d197,Caja,2026-05-18,9,5,4.07,2.0,70.0,0.0,10.0,1.3096109952567878,38.80132510855693,0.0,0.6903890047432122,31.19867489144307,0.0,34.52,44.57,
syn_Caja_d197_20260519160600,syn_Caja_d197,Caja,2026-05-19,16,8,7.35,2.0,0.0,0.125,16.0,1.2762366230593145,0.0,0.04907829343250739,0.7237633769406855,0.0,0.07592170656749261,36.19,,60.74
syn_Caja_d197_20260520154200,syn_Caja_d197,Caja,2026-05-20,15,6,4.87,2.0,292.0,0.0,12.0,1.233236107616664,124.52068854160339,0.0,0.766763892383336,167.4793114583966,0.0,38.34,57.36,
syn_Caja_d197_20260521082400,syn_Caja_d197,Caja,2026-05-21,8,10,8.63,2.0,126.0,0.0,20.0,1.155062554258905,56.13183687809295,0.0,0.844937445741095,69.86816312190706,0.0,42.25,55.45,
syn_Caja_d197_20260522163100,syn_Caja_d197,Caja,2026-05-22,16,5,3.32,2.0,150.0,0.2,10.0,1.2250387447456716,75.26478906427883,0.07348406886291847,0.7749612552543284,74.73521093572117,0.12651593113708154,38.75,49.82,63.26
syn_Caja_d197_20260523154000,syn_Caja_d197,Caja,2026-05-23,15,10,9.88,2.0,340.0,0.0,20.0,1.3031530081055265,134.9512850597304,0.0,0.6968469918944735,205.0487149402696,0.0,34.84,60.31,
syn_Caja_d197_20260524133300,syn_Caja_d197,Caja,2026-05-24,13,7,5.25,2.0,22.0,0.0,14.0,1.0837177679397196,7.934809721219633,0.0,0.9162822320602804,14.065190278780367,0.0,45.81,63.93,
syn_Caja_d197_20260525122500,syn_Caja_d197,Caja,2026-05-25,12,8,7.38,2.0,219.0,0.0,16.0,1.143225249161672,115.99827468850134,0.0,0.8567747508383281,103.00172531149866,0.0,42.84,47.03,
syn_Caja_d197_20260526082400,syn_Caja_d197,Caja,2026-05-26,8,9,7.6,2.0,456.0,0.0,18.0,1.0529813175670797,249.2973105124195,0.0,0.9470186824329203,206.7026894875805,0.0,47.35,45.33,
syn_Caja_d197_20260527181900,syn_Caja_d197,Caja,2026-05-27,18,9,7.55,2.0,195.0,0.2222,18.0,1.2136097703468618,86.32178003621414,0.06999923008000214,0.7863902296531382,108.67821996378586,0.15220076991999787,39.32,55.73,68.5
syn_Caja_d197_20260528101600,syn_Caja_d197,Caja,2026-05-28,10,8,6.0,2.0,26.0,0.125,16.0,1.1181793223928949,13.21937320561544,0.057153664412091305,0.8818206776071051,12.78062679438456,0.0678463355879087,44.09,49.16,54.28
syn_Compras_9e03_20260508152200,syn_Compras_9e03,Compras,2026-05-08,15,7,4.55,2.0,60.0,0.0,14.0,2.014324352827219,49.23345173464117,0.0,-0.014324352827218778,10.766548265358828,0.0,-0.72,17.94,
syn_Compras_9e03_20260509132000,syn_Compras_9e03,Compras,2026-05-09,13,10,10.0,2.0,600.0,0.0,20.0,1.8740886246911204,453.9468190331144,0.0,0.12591137530887964,146.05318096688558,0.0,6.3,24.34,
syn_Compras_9e03_20260510100300,syn_Compras_9e03,Compras,2026-05-10,10,10,10.85,2.0,105.0,0.0,20.0,1.845239741370133,86.27830836519172,0.0,0.1547602586298671,18.72169163480828,0.0,7.74,17.83,
syn_Compras_9e03_20260511114500,syn_Compras_9e03,Compras,2026-05-11,11,4,2.42,2.0,107.0,0.0,8.0,1.9113600106569715,87.56505050780878,0.0,0.08863998934302852,19.434949492191222,0.0,4.43,18.16,
syn_Compras_9e03_20260512155400,syn_Compras_9e03,Compras,2026-05-12,15,6,5.92,2.0,31.0,0.0,12.0,1.572773778671835,26.152351897171513,0.0,0.427226221328165,4.847648102828487,0.0,21.36,15.64,
syn_Compras_9e03_20260513073000,syn_Compras_9e03,Compras,2026-05-13,7,9,6.12,2.0,27.0,0.0,18.0,2.0261259214547866,22.197920053608534,0.0,-0.02612592145478665,4.802079946391466,0.0,-1.31,17.79,
syn_Compras_9e03_20260514185200,syn_Compras_9e03,Compras,2026-05-14,18,9,7.43,2.0,97.0,0.0,18.0,1.9068774256075023,77.12283061993678,0.0,0.09312257439249771,19.877169380063222,0.0,4.66,20.49,
syn_Compras_9e03_20260515153200,syn_Compras_9e03,Compras,2026-05-15,15,5,5.62,2.0,0.0,0.0,10.0,1.936608027838469,0.0,0.0,0.06339197216153103,0.0,0.0,3.17,,
syn_Compras_9e03_20260516170100,syn_Compras_9e03,Compras,2026-05-16,17,5,5.9,2.0,354.0,0.0,10.0,1.8396326249823032,283.58970821440886,0.0,0.16036737501769682,70.41029178559114,0.0,8.02,19.89,
syn_Compras_9e03_20260517172200,syn_Compras_9e03,Compras,2026-05-17,17,6,3.87,2.0,120.0,0.0,12.0,1.8373521108098472,103.60419304089706,0.0,0.16264788919015283,16.39580695910294,0.0,8.13,13.66,
syn_Compras_9e03_20260518101800,syn_Compras_9e03,Compras,2026-05-18,10,10,9.57,2.0,67.0,0.0,20.0,1.7796821049319653,61.61550670601439,0.0,0.22031789506803467,5.3844932939856065,0.0,11.02,8.04,
syn_Compras_9e03_20260519165900,syn_Compras_9e03,Compras,2026-05-19,16,9,7.0,2.0,383.0,0.0,18.0,1.8578632705651563,309.3258963443192,0.0,0.14213672943484368,73.67410365568082,0.0,7.11,19.24,
syn_Compras_9e03_20260520170600,syn_Compras_9e03,Compras,2026-05-20,17,6,5.53,2.0,332.0,0.0,12.0,1.948404539636105,292.7716086917344,0.0,0.05159546036389506,39.2283913082656,0.0,2.58,11.82,
syn_Compras_9e03_20260521080000,syn_Compras_9e03,Compras,2026-05-21,8,5,4.88,2.0,25.0,0.0,10.0,1.8666990717224872,21.769924022130123,0.0,0.13330092827751283,3.230075977869877,0.0,6.67,12.92,
syn_Compras_9e03_20260522171500,syn_Compras_9e03,Compras,2026-05-22,17,5,3.97,2.0,238.0,0.0,10.0,1.8070947322653703,210.56174968749974,0.0,0.19290526773462968,27.43825031250026,0.0,9.65,11.53,
syn_Compras_9e03_20260523162800,syn_Compras_9e03,Compras,2026-05-23,16,4,4.5,2.0,270.0,0.0,8.0,1.8893557932166627,209.83614563758402,0.0,0.1106442067833373,60.163854362415975,0.0,5.53,22.28,
syn_Compras_9e03_20260524144500,syn_Compras_9e03,Compras,2026-05-24,14,10,7.85,2.0,0.0,0.0,20.0,1.8564358517702515,0.0,0.0,0.1435641482297485,0.0,0.0,7.18,,
syn_Compras_9e03_20260525161600,syn_Compras_9e03,Compras,2026-05-25,16,4,3.37,2.0,202.0,0.0,8.0,1.786540842320195,162.50645038615474,0.0,0.21345915767980506,39.49354961384526,0.0,10.67,19.55,
syn_Compras_9e03_20260526104700,syn_Compras_9e03,Compras,2026-05-26,10,5,5.0,2.0,300.0,0.0,10.0,1.9748637349428715,238.26267271532404,0.0,0.025136265057128515,61.737327284675956,0.0,1.26,20.58,
syn_Compras_9e03_20260527095100,syn_Compras_9e03,Compras,2026-05-27,9,4,3.75,2.0,153.0,0.0,8.0,1.9028816500330572,134.58725789556306,0.0,0.0971183499669428,18.412742104436944,0.0,4.86,12.03,
syn_Compras_9e03_20260528083400,syn_Compras_9e03,Compras,2026-05-28,8,8,10.72,2.0,0.0,0.0,16.0,1.8232972160916676,0.0,0.0,0.17670278390833238,0.0,0.0,8.84,,
syn_Compras_df03_20260508125100,syn_Compras_df03,Compras,2026-05-08,12,4,3.82,2.0,0.0,0.0,8.0,1.6783860988014394,0.0,0.0,0.3216139011985606,0.0,0.0,16.08,,
syn_Compras_df03_20260509100000,syn_Compras_df03,Compras,2026-05-09,10,9,10.67,2.0,640.0,0.0,18.0,1.8759934841086197,465.1861620626612,0.0,0.12400651589138034,174.8138379373388,0.0,6.2,27.31,
syn_Compras_df03_20260510101300,syn_Compras_df03,Compras,2026-05-10,10,5,5.17,2.0,0.0,0.0,10.0,1.8475154261005198,0.0,0.0,0.15248457389948022,0.0,0.0,7.62,,
syn_Compras_df03_20260511160400,syn_Compras_df03,Compras,2026-05-11,16,9,11.02,2.0,350.0,0.0,18.0,1.7127997058770865,292.5493122806653,0.0,0.2872002941229135,57.450687719334724,0.0,14.36,16.41,
syn_Compras_df03_20260512115300,syn_Compras_df03,Compras,2026-05-12,11,5,3.43,2.0,125.0,0.0,10.0,1.7210035820875464,100.63004995843592,0.0,0.27899641791245355,24.36995004156408,0.0,13.95,19.5,
syn_Compras_df03_20260513181300,syn_Compras_df03,Compras,2026-05-13,18,10,12.18,2.0,158.0,0.0,20.0,1.6902671391741289,134.47909549635887,0.0,0.30973286082587115,23.520904503641134,0.0,15.49,14.89,
syn_Compras_df03_20260514124600,syn_Compras_df03,Compras,2026-05-14,12,10,10.08,2.0,275.0,0.0,20.0,1.817907927311603,228.90513934576353,0.0,0.182092072688397,46.09486065423647,0.0,9.1,16.76,
syn_Compras_df03_20260515141700,syn_Compras_df03,Compras,2026-05-15,14,9,9.28,2.0,0.0,0.0,18.0,1.6292809191303343,0.0,0.0,0.37071908086966565,0.0,0.0,18.54,,
syn_Compras_df03_20260516083200,syn_Compras_df03,Compras,2026-05-16,8,6,4.73,2.0,59.0,0.0,12.0,1.7675520086409375,59.27466732514233,0.0,0.23244799135906247,-0.2746673251423317,0.0,11.62,-0.47,
syn_Compras_df03_20260517100800,syn_Compras_df03,Compras,2026-05-17,10,8,7.2,2.0,44.0,0.0,16.0,1.7104208949904816,36.2420132883478,0.0,0.28957910500951844,7.757986711652201,0.0,14.48,17.63,
syn_Compras_df03_20260518110700,syn_Compras_df03,Compras,2026-05-18,11,8,7.33,2.0,0.0,0.0,16.0,1.7969270410537765,0.0,0.0,0.20307295894622346,0.0,0.0,10.15,,
syn_Compras_df03_20260519184300,syn_Compras_df03,Compras,2026-05-19,18,10,12.02,2.0,65.0,0.0,20.0,1.7187855914461008,61.01321777270702,0.0,0.28121440855389923,3.986782227292977,0.0,14.06,6.13,
syn_Compras_df03_20260520145100,syn_Compras_df03,Compras,2026-05-20,14,10,12.63,2.0,0.0,0.0,20.0,1.7408678104341249,0.0,0.0,0.25913218956587514,0.0,0.0,12.96,,
syn_Compras_df03_20260521081800,syn_Compras_df03,Compras,2026-05-21,8,6,5.33,2.0,128.0,0.0,12.0,1.8708773675122221,111.26229003068464,0.0,0.1291226324877779,16.73770996931536,0.0,6.46,13.08,
syn_Compras_df03_20260522153200,syn_Compras_df03,Compras,2026-05-22,15,5,4.12,2.0,72.0,0.0,10.0,1.7212450167682538,64.54785894329218,0.0,0.2787549832317462,7.452141056707816,0.0,13.94,10.35,
syn_Compras_df03_20260523081200,syn_Compras_df03,Compras,2026-05-23,8,6,6.07,2.0,0.0,0.0,12.0,1.7452351536758004,0.0,0.0,0.2547648463241996,0.0,0.0,12.74,,
syn_Compras_df03_20260524123200,syn_Compras_df03,Compras,2026-05-24,12,4,3.1,2.0,60.0,0.0,8.0,1.9918524919243146,47.49740125723718,0.0,0.008147508075685428,12.502598742762821,0.0,0.41,20.84,
syn_Compras_df03_20260525104200,syn_Compras_df03,Compras,2026-05-25,10,10,8.2,2.0,317.0,0.0,20.0,1.926822055541543,266.6026839487554,0.0,0.07317794445845704,50.397316051244616,0.0,3.66,15.9,
syn_Compras_df03_20260526160600,syn_Compras_df03,Compras,2026-05-26,16,7,6.58,2.0,53.0,0.0,14.0,1.6793606471853122,45.92001380760026,0.0,0.3206393528146878,7.079986192399737,0.0,16.03,13.36,
syn_Compras_df03_20260527080400,syn_Compras_df03,Compras,2026-05-27,8,8,7.85,2.0,471.0,0.0,16.0,1.8841729995679863,425.9579415143499,0.0,0.11582700043201366,45.0420584856501,0.0,5.79,9.56,
syn_Compras_df03_20260528152400,syn_Compras_df03,Compras,2026-05-28,15,8,7.42,2.0,168.0,0.0,16.0,1.8435633173213577,144.69668905929018,0.0,0.1564366826786423,23.30331094070982,0.0,7.82,13.87,
syn_Compras_fb52_20260508092600,syn_Compras_fb52,Compras,2026-05-08,9,8,6.75,2.0,405.0,0.0,16.0,1.7340833707189311,349.0792978300993,0.0,0.26591662928106885,55.92070216990072,0.0,13.3,13.81,
syn_Compras_fb52_20260509091200,syn_Compras_fb52,Compras,2026-05-09,9,8,9.47,2.0,0.0,0.125,16.0,1.7862460976269614,0.0,0.09608410896700223,0.2137539023730386,0.0,0.02891589103299777,10.69,,23.13
syn_Compras_fb52_20260510081200,syn_Compras_fb52,Compras,2026-05-10,8,5,4.12,2.0,0.0,0.0,10.0,1.8833878561129047,0.0,0.0,0.11661214388709529,0.0,0.0,5.83,,
syn_Compras_fb52_20260511111400,syn_Compras_fb52,Compras,2026-05-11,11,9,10.18,2.0,0.0,0.0,18.0,1.5572145100991406,0.0,0.0,0.4427854899008594,0.0,0.0,22.14,,
syn_Compras_fb52_20260512092000,syn_Compras_fb52,Compras,2026-05-12,9,5,4.35,2.0,0.0,0.0,10.0,1.767113193770112,0.0,0.0,0.2328868062298881,0.0,0.0,11.64,,
syn_Compras_fb52_20260513153400,syn_Compras_fb52,Compras,2026-05-13,15,7,6.58,2.0,55.0,0.0,14.0,1.8534620026504554,47.97851731255379,0.0,0.14653799734954465,7.021482687446209,0.0,7.33,12.77,
syn_Compras_fb52_20260514180100,syn_Compras_fb52,Compras,2026-05-14,18,9,7.47,2.0,0.0,0.0,18.0,1.7327175588185313,0.0,0.0,0.2672824411814687,0.0,0.0,13.36,,
syn_Compras_fb52_20260515151900,syn_Compras_fb52,Compras,2026-05-15,15,9,9.62,2.0,136.0,0.0,18.0,1.9309375689469443,112.7282208093629,0.0,0.06906243105305565,23.271779190637105,0.0,3.45,17.11,
syn_Compras_fb52_20260516104000,syn_Compras_fb52,Compras,2026-05-16,10,4,3.13,2.0,188.0,0.0,8.0,1.9215316051922453,168.24412244259082,0.0,0.0784683948077547,19.75587755740918,0.0,3.92,10.51,
syn_Compras_fb52_20260517082100,syn_Compras_fb52,Compras,2026-05-17,8,7,5.05,2.0,17.0,0.0,14.0,1.809773009033661,14.34443373456772,0.0,0.190226990966339,2.655566265432279,0.0,9.51,15.62,
syn_Compras_fb52_20260518172400,syn_Compras_fb52,Compras,2026-05-18,17,5,2.3,2.0,115.0,0.0,10.0,1.8018359281721603,90.39552120083114,0.0,0.19816407182783968,24.60447879916886,0.0,9.91,21.4,
syn_Compras_fb52_20260519141600,syn_Compras_fb52,Compras,2026-05-19,14,10,10.12,2.0,0.0,0.0,20.0,1.7229382702701608,0.0,0.0,0.2770617297298392,0.0,0.0,13.85,,
syn_Compras_fb52_20260520180600,syn_Compras_fb52,Compras,2026-05-20,18,7,6.1,2.0,0.0,0.0,14.0,1.7435095026295924,0.0,0.0,0.25649049737040763,0.0,0.0,12.82,,
syn_Compras_fb52_20260521090400,syn_Compras_fb52,Compras,2026-05-21,9,6,5.47,2.0,0.0,0.0,12.0,1.8565297297457244,0.0,0.0,0.1434702702542756,0.0,0.0,7.17,,
syn_Compras_fb52_20260522173700,syn_Compras_fb52,Compras,2026-05-22,17,8,8.28,2.0,247.0,0.0,16.0,1.9632928999058286,196.36090814112114,0.0,0.03670710009417144,50.63909185887886,0.0,1.84,20.5,
syn_Compras_fb52_20260523113200,syn_Compras_fb52,Compras,2026-05-23,11,10,10.9,2.0,654.0,0.1,20.0,1.8207907849658915,558.5023242694248,0.08365315049636779,0.17920921503410847,95.49767573057522,0.016346849503632216,8.96,14.6,16.35
syn_Compras_fb52_20260524142600,syn_Compras_fb52,Compras,2026-05-24,14,10,8.65,2.0,0.0,0.0,20.0,1.8183187130147664,0.0,0.0,0.18168128698523356,0.0,0.0,9.08,,
syn_Compras_fb52_20260525115300,syn_Compras_fb52,Compras,2026-05-25,11,8,6.22,2.0,373.0,0.0,16.0,1.8103818656928514,310.68554474136414,0.0,0.18961813430714858,62.31445525863586,0.0,9.48,16.71,
syn_Compras_fb52_20260526111600,syn_Compras_fb52,Compras,2026-05-26,11,5,5.95,2.0,357.0,0.0,10.0,1.9593881934895216,299.29748762707106,0.0,0.040611806510478354,57.702512372928936,0.0,2.03,16.16,
syn_Compras_fb52_20260527122200,syn_Compras_fb52,Compras,2026-05-27,12,7,5.52,2.0,242.0,0.0,14.0,1.8801080669286974,203.03338791616147,0.0,0.11989193307130264,38.96661208383853,0.0,5.99,16.1,
syn_Compras_fb52_20260528111100,syn_Compras_fb52,Compras,2026-05-28,11,5,5.68,2.0,192.0,0.0,10.0,1.8541421677150423,157.10084941484234,0.0,0.14585783228495774,34.899150585157656,0.0,7.29,18.18,
syn_Logistica_0ca2_20260508093800,syn_Logistica_0ca2,Logistica,2026-05-08,9,7,6.47,2.0,78.0,0.0,14.0,1.8545980330569016,66.10694875113836,0.0,0.14540196694309837,11.893051248861639,0.0,7.27,15.25,
syn_Logistica_0ca2_20260509105800,syn_Logistica_0ca2,Logistica,2026-05-09,10,7,5.3,2.0,133.0,0.1429,14.0,1.7778513629430157,114.86615355787094,0.1140374389886629,0.2221486370569843,18.133846442129055,0.028862561011337093,11.11,13.63,20.2
syn_Logistica_0ca2_20260510111900,syn_Logistica_0ca2,Logistica,2026-05-10,11,11,12.9,2.0,132.0,0.0,22.0,1.8952810480887505,114.67742539448615,0.0,0.10471895191124947,17.32257460551385,0.0,5.24,13.12,
syn_Logistica_0ca2_20260511090500,syn_Logistica_0ca2,Logistica,2026-05-11,9,10,9.35,2.0,270.0,0.0,20.0,1.9299982116175034,219.02449349096037,0.0,0.0700017883824966,50.97550650903963,0.0,3.5,18.88,
syn_Logistica_0ca2_20260512140700,syn_Logistica_0ca2,Logistica,2026-05-12,14,10,10.15,2.0,0.0,0.0,20.0,1.8581287313401342,0.0,0.0,0.14187126865986577,0.0,0.0,7.09,,
syn_Logistica_0ca2_20260513113100,syn_Logistica_0ca2,Logistica,2026-05-13,11,8,6.18,2.0,28.0,0.125,16.0,1.7864683203881804,23.436812551757175,0.09948012635728577,0.21353167961181962,4.563187448242825,0.025519873642714228,10.68,16.3,20.42
syn_Logistica_0ca2_20260514093600,syn_Logistica_0ca2,Logistica,2026-05-14,9,9,10.15,2.0,0.0,0.0,18.0,1.901394190194205,0.0,0.0,0.09860580980579492,0.0,0.0,4.93,,
syn_Logistica_0ca2_20260515112200,syn_Logistica_0ca2,Logistica,2026-05-15,11,11,12.57,2.0,108.0,0.0909,22.0,1.7146197078420808,95.63566099665731,0.08149463777838484,0.28538029215791916,12.364339003342693,0.009405362221615157,14.27,11.45,10.35
syn_Logistica_0ca2_20260516081600,syn_Logistica_0ca2,Logistica,2026-05-16,8,8,7.08,2.0,0.0,0.0,16.0,1.810955078146253,0.0,0.0,0.1890449218537471,0.0,0.0,9.45,,
syn_Logistica_0ca2_20260517112300,syn_Logistica_0ca2,Logistica,2026-05-17,11,12,11.22,2.0,15.0,0.0833,24.0,1.9375878302608192,11.874485149357069,0.06854910681309037,0.062412169739180845,3.125514850642931,0.014750893186909628,3.12,20.84,17.71
syn_Logistica_0ca2_20260518094500,syn_Logistica_0ca2,Logistica,2026-05-18,9,13,14.75,2.0,0.0,0.0769,26.0,1.918919762978243,0.0,0.06309484131582216,0.08108023702175693,0.0,0.013805158684177837,4.05,,17.95
syn_Logistica_0ca2_20260519183000,syn_Logistica_0ca2,Logistica,2026-05-19,18,8,6.25,2.0,81.0,0.0,16.0,1.9215046092567143,56.929909213353085,0.0,0.07849539074328571,24.070090786646915,0.0,3.92,29.72,
syn_Logistica_0ca2_20260520165800,syn_Logistica_0ca2,Logistica,2026-05-20,16,14,11.6,2.0,62.0,0.0,28.0,1.7559924316872577,46.28103801974498,0.0,0.24400756831274228,15.718961980255017,0.0,12.2,25.35,
syn_Logistica_0ca2_20260521081300,syn_Logistica_0ca2,Logistica,2026-05-21,8,14,16.97,2.0,0.0,0.0,28.0,1.9587658545162958,0.0,0.0,0.04123414548370419,0.0,0.0,2.06,,
syn_Logistica_0ca2_20260522165900,syn_Logistica_0ca2,Logistica,2026-05-22,16,8,7.93,2.0,0.0,0.0,16.0,1.9826278257988648,0.0,0.0,0.017372174201135238,0.0,0.0,0.87,,
syn_Logistica_0ca2_20260523104700,syn_Logistica_0ca2,Logistica,2026-05-23,10,6,5.22,2.0,19.0,0.0,12.0,1.8956127491071895,15.993661956956512,0.0,0.10438725089281053,3.0063380430434883,0.0,5.22,15.82,
syn_Logistica_0ca2_20260524094800,syn_Logistica_0ca2,Logistica,2026-05-24,9,8,6.8,2.0,173.0,0.0,16.0,1.7967937511870054,137.67991695051495,0.0,0.20320624881299465,35.32008304948505,0.0,10.16,20.42,
